0.432147563,0.414513192,,,,,,,,,,,,,
0.329809725,22.47398351,,,,,,,,,,,,,
0.543553179,0.246739524,,,,,,,,,,,,,
0.27747353,3.855566571,,,,,,,,,,,,,
0.407364787,1.831120334,,,,,2,2,2,,10,2,2,,4
0.492163009,1.303574446,,,,,1,2,3,,8,0,3,,
0.397941681,1.440461767,,,,,,,,,,,,,
0.454545455,0.063614221,,,,,,,,,,,,,
0.536118763,1.305026383,,,,,,,,,,,,,
0.283227007,2.619910723,,,,,,,,,,,,,
0.475358193,0.049945531,,,,,,,,,4,,,,
0.502583209,2.998842374,,,,,,,,,5,,,,
0.520234604,0.070371881,,,,,,,,,,,,,
0.489177489,0.301613999,,,,,,,,,,,,,
0.44077135,0.105511076,,,,,,,,,,,,,
0.38801054,12.4229481,,,,,,,,,,,,,
0.471398921,1.687000218,,,,,,,,,,,,,
0.624029528,0.233698503,,,,,,,,,,,,,
0.388444888,7.542404694,,,,,,,,,,,,,
0.398268398,1.987392275,,,,,,,,,,,,,
0.471689601,1.498734061,,,,,,,,,,,,,
0.411214953,0.624136724,,,,,,,,,,,,,
0.476943347,1.338874096,,,,,,,,,,,,,
0.363636364,1.847841552,,,,,,,,,,,,,
0.431545489,0.628355034,,,,,,,,,,,,,
0.437135823,2.097472766,,,,,,,,,,,,,
0.127272727,0.398044188,,,,,,,,,,,,,
0.416617633,2.658343715,,,,,,,,,,,,,
0.545454545,0.009382709,,,,,,,,,,,,,
0.237762238,1.14373418,,,,,,,,,,,,,
0.566666667,0.366457397,,,,,,,,,,,,,
0.417690418,0.216284597,,,,,,,,,,,,,
0.568831169,0.794064063,,,,,,,,,,,,,
0.490909091,0.568126088,,,,,,,,,,,,,
0.467754468,21.1400952,,,,,,,,,,,,,
0.592302588,0.176893702,,,,,,,,,,,,,
0.163636364,39.54407469,,,,,,,,,,,,,
0.463773069,3.722245549,,,,,,,,,,,,,
0.094628099,35.51639197,,,,,,,,,,,,,
0.436705767,1.700398222,,,,,,,,,,,,,
0.477671451,7.255505337,,,,,,,,,,,,,
0.348894349,0.086325352,,,,,,,,,,,,,
0.330143541,7.807829142,,,,,,,,,,,,,
0.454545455,2.22E-05,,,,,,,,,,,,,
0.545454545,0.007432839,,,,,,,,,,,,,
0.535777354,0.883023112,,,,,,,,,,,,,
0.449388209,0.676395476,,,,,,,,,,,,,
0.471614883,1.670360705,,,,,,,,,,,,,
0.485094351,1.245628934,,,,,,,,,,,,,
0.459776127,0.261212455,,,,,,,,,,,,,
0.727272727,0.002168657,,,,,,,,,,,,,
0.485862412,4.407499985,,,,,,,,,,,,,
0.545454545,0.004332822,,,,,,,,,,,,,
0.443765566,1.011570635,,,,,,,,,,,,,
0.491532977,0.530888988,,,,,,,,,,,,,
0.494966191,0.453060636,,,,,,,,,,,,,
0.46969697,24.79739862,,,,,,,,,,,,,
0.421286031,0.913425054,,,,,,,,,,,,,
0.500330673,1.019100314,,,,,,,,,,,,,
0.593301435,1.107838169,,,,,,,,,,,,,
0.47979798,0.154767727,,,,,,,,,,,,,
0.514438503,3.3554382,,,,,,,,,,,,,
0.407944996,0.227409965,,,,,,,,,,,,,
0.428229665,0.082214668,,,,,,,,,,,,,
0.490909091,0.273480073,,,,,,,,,,,,,
0.383838384,1.080509611,,,,,,,,,,,,,
0.494954407,12.87961036,,,,,,,,,,,,,
0.500937951,0.592022261,,,,,,,,,,,,,
0.454545455,0.058354319,,,,,,,,,,,,,
0.493080915,0.014111493,,,,,,,,,,,,,
0.45232816,3.755010803,,,,,,,,,,,,,
0.465190365,0.274850887,,,,,,,,,,,,,
0.527333132,0.055999147,,,,,,,,,,,,,
0.490264346,0.018853509,,,,,,,,,,,,,
0.445141066,1.061407756,,,,,,,,,,,,,
0.549434886,0.092315999,,,,,,,,,,,,,
0.523613858,3.446998507,,,,,,,,,,,,,
0.452927973,1.018069553,,,,,,,,,,,,,
0.457925408,2.273040925,,,,,,,,,,,,,
0.470999112,0.040266482,,,,,,,,,,,,,
0.208772771,1.436927131,,,,,,,,,,,,,
0.412450104,0.503366837,,,,,,,,,,,,,
0.439723615,0.095374345,,,,,,,,,,,,,
0.429625715,15.50332847,,,,,,,,,,,,,
0.444438894,3.303912986,,,,,,,,,,,,,
0.22027972,0.835256698,,,,,,,,,,,,,
0.084321476,0.419516867,,,,,,,,,,,,,
0.170909091,23.06239431,,,,,,,,,,,,,
0.17597471,19.95851748,,,,,,,,,,,,,
0.182234242,19.9889804,,,,,,,,,,,,,
0.123870282,4.690108166,,,,,,,,,,,,,
0.214876033,0.660289808,,,,,,,,,,,,,
0.309354414,1.175930445,,,,,,,,,,,,,
0.3463036,1.231300741,,,,,,,,,,,,,
0.133757152,34.99907864,,,,,,,,,,,,,
0.188851767,28.22278819,,,,,,,,,,,,,
0.187739464,5.931649851,,,,,,,,,,,,,
0.251313903,20.35160745,,,,,,,,,,,,,
0.192947624,26.81624283,,,,,,,,,,,,,
0.226297726,2.447869326,,,,,,,,,,,,,
0.217654004,17.10186576,,,,,,,,,,,,,
0.239230715,4.547034369,,,,,,,,,,,,,
0.249738767,1.681691713,,,,,,,,,,,,,
0.192185008,24.69075232,,,,,,,,,,,,,
0.247104247,0.899223098,,,,,,,,,,,,,
0.142602496,0.487932704,,,,,,,,,,,,,
0.52629521,0.213113588,,,,,,,,,,,,,
0.373681516,0.030499165,,,,,,,,,,,,,
0.415579029,2.709575854,,,,,,,,,,,,,
0.523905724,1.155767108,,,,,,,,,,,,,
0.486868687,0.324591892,,,,,,,,,,,,,
0.473210365,2.268214249,,,,,,,,,,,,,
0.470219112,3.812358543,,,,,,,,,,,,,
0.545454545,0.001650778,,,,,,,,,,,,,
0.415289256,0.660918377,,,,,,,,,,,,,
0.42,0.637853587,,,,,,,,,,,,,
0.495187166,0.263002014,,,,,,,,,,,,,
0.540540541,0.048558708,,,,,,,,,,,,,
0.392961877,0.438751903,,,,,,,,,,,,,
0.146853147,4.389822629,,,,,,,,,,,,,
0.41379481,3.874829633,,,,,,,,,,,,,
0.112554113,30.29714852,,,,,,,,,,,,,
